regulation of response to stress,regulation of response to wounding,positive regulation of signal transduction by p53 class mediator,muscle contraction,detoxification of copper ion,immune response,hallmark inflammatory response,epithelium development,tissue development,cell adhesion,cell migration,response to stimulus,cellular response to stress,regulation of growth,regulation of cell population proliferation,intermediate filament cytoskeleton organization,S,G2/M ,G2/M transition of mitotic cell cycle,cell cycle G1/S phase transition,detection of mechanical stimulus,ATP-dependent chromatin remodeler activity,Cytoskeleton,P53 Pathway,Apoptosis,Inflamation
,,,,,,,,,,,LPO,,,,,,,,,,,,,,
,,,,,,,,,,,CSNK1A1,,,,,,,,,,,,,,
,,,,,,,,,,,P2RY12,,,,,,,,,,,,,,
,,,,,,,,,,,REV1,,,,,,,,,,,,,,
,,,,,,,,,,,HAMP,,,,,,,,,,,,,,
,,,,,,,,,,,DTX1,,,,,,,,,,,,,,
,,,,,,,,,,,EIF4E,,,,,,,,,,,,,,
,,,,,,,,,,,MAG,,,,,,,,,,,,,,
,,,,,,,,,,,NFIL3,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA6,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA4,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA7,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA10,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA16,,,,,,,,,,,,,,
,,,,,,,,,,,EYA4,,,,,,,,,,,,,,
,,,,,,,,,,,MPO,,,,,,,,,,,,,,
,,,,,,,,,,,ABRAXAS2,,,,,,,,,,,,,,
,,,,,,,,,,,ANXA1,,,,,,,,,,,,,,
,,,,,,,,,,,FCGR1A,,,,,,,,,,,,,,
,,,,,,,,,,,ADH5,,,,,,,,,,,,,,
,,,,,,,,,,,TRA2B,,,,,,,,,,,,,,
,,,,,,,,,,,NABP1,,,,,,,,,,,,,,
,,,,,,,,,,,XPA,,,,,,,,,,,,,,
,,,,,,,,,,,OR6C3,,,,,,,,,,,,,,
,,,,,,,,,,,RNLS,,,,,,,,,,,,,,
,,,,,,,,,,,UBQLN1,,,,,,,,,,,,,,
,,,,,,,,,,,WNT11,,,,,,,,,,,,,,
,,,,,,,,,,,FOLR2,,,,,,,,,,,,,,
,,,,,,,,,,,KRT8,,,,,,,,,,,,,,
,,,,,,,,,,,UNC13D,,,,,,,,,,,,,,
,,,,,,,,,,,P2RX3,,,,,,,,,,,,,,
,,,,,,,,,,,PRKCQ,,,,,,,,,,,,,,
,,,,,,,,,,,INPPL1,,,,,,,,,,,,,,
,,,,,,,,,,,FOXP1,,,,,,,,,,,,,,
,,,,,,,,,,,OR6C74,,,,,,,,,,,,,,
,,,,,,,,,,,ABCC9,,,,,,,,,,,,,,
,,,,,,,,,,,RPS19,,,,,,,,,,,,,,
,,,,,,,,,,,HTR5A,,,,,,,,,,,,,,
,,,,,,,,,,,CTC1,,,,,,,,,,,,,,
,,,,,,,,,,,CD44,,,,,,,,,,,,,,
,,,,,,,,,,,ATP1A3,,,,,,,,,,,,,,
,,,,,,,,,,,MTR,,,,,,,,,,,,,,
,,,,,,,,,,,PTGDR,,,,,,,,,,,,,,
,,,,,,,,,,,PTGER2,,,,,,,,,,,,,,
,,,,,,,,,,,C6,,,,,,,,,,,,,,
,,,,,,,,,,,NLRP1,,,,,,,,,,,,,,
,,,,,,,,,,,C7,,,,,,,,,,,,,,
,,,,,,,,,,,SMAD3,,,,,,,,,,,,,,
,,,,,,,,,,,CD79A,,,,,,,,,,,,,,
,,,,,,,,,,,EPHX1,,,,,,,,,,,,,,
,,,,,,,,,,,SRPK2,,,,,,,,,,,,,,
,,,,,,,,,,,SRM,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM8,,,,,,,,,,,,,,
,,,,,,,,,,,EXOSC10,,,,,,,,,,,,,,
,,,,,,,,,,,GRIA1,,,,,,,,,,,,,,
,,,,,,,,,,,GUCY2C,,,,,,,,,,,,,,
,,,,,,,,,,,ALDH1A3,,,,,,,,,,,,,,
,,,,,,,,,,,TMEM129,,,,,,,,,,,,,,
,,,,,,,,,,,CHRNA9,,,,,,,,,,,,,,
,,,,,,,,,,,SYF2,,,,,,,,,,,,,,
,,,,,,,,,,,POR,,,,,,,,,,,,,,
,,,,,,,,,,,FZD7,,,,,,,,,,,,,,
,,,,,,,,,,,FYN,,,,,,,,,,,,,,
,,,,,,,,,,,ERP27,,,,,,,,,,,,,,
,,,,,,,,,,,ARHGDIB,,,,,,,,,,,,,,
,,,,,,,,,,,WNT8B,,,,,,,,,,,,,,
,,,,,,,,,,,OR10P1,,,,,,,,,,,,,,
,,,,,,,,,,,OR1R1P,,,,,,,,,,,,,,
,,,,,,,,,,,SPINK7,,,,,,,,,,,,,,
,,,,,,,,,,,TMEM238L,,,,,,,,,,,,,,
,,,,,,,,,,,TNFSF12,,,,,,,,,,,,,,
,,,,,,,,,,,FBXO38,,,,,,,,,,,,,,
,,,,,,,,,,,TNFSF12-TNFSF13,,,,,,,,,,,,,,
,,,,,,,,,,,YME1L1,,,,,,,,,,,,,,
,,,,,,,,,,,EIF2A,,,,,,,,,,,,,,
,,,,,,,,,,,ITGB1,,,,,,,,,,,,,,
,,,,,,,,,,,PRKAR2B,,,,,,,,,,,,,,
,,,,,,,,,,,TMEM106A,,,,,,,,,,,,,,
,,,,,,,,,,,TMEM33,,,,,,,,,,,,,,
,,,,,,,,,,,KMT2D,,,,,,,,,,,,,,
,,,,,,,,,,,IL18R1,,,,,,,,,,,,,,
,,,,,,,,,,,AFP,,,,,,,,,,,,,,
,,,,,,,,,,,POLK,,,,,,,,,,,,,,
,,,,,,,,,,,CYP26B1,,,,,,,,,,,,,,
,,,,,,,,,,,CMPK2,,,,,,,,,,,,,,
,,,,,,,,,,,PPEF2,,,,,,,,,,,,,,
,,,,,,,,,,,CPNE4,,,,,,,,,,,,,,
,,,,,,,,,,,PTPN11,,,,,,,,,,,,,,
,,,,,,,,,,,WNT1,,,,,,,,,,,,,,
,,,,,,,,,,,MEF2C,,,,,,,,,,,,,,
,,,,,,,,,,,ANKFN1,,,,,,,,,,,,,,
,,,,,,,,,,,GRM1,,,,,,,,,,,,,,
,,,,,,,,,,,NOG,,,,,,,,,,,,,,
,,,,,,,,,,,ABCG5,,,,,,,,,,,,,,
,,,,,,,,,,,CHRNB4,,,,,,,,,,,,,,
,,,,,,,,,,,ABCG8,,,,,,,,,,,,,,
,,,,,,,,,,,CACNA1G,,,,,,,,,,,,,,
,,,,,,,,,,,PDGFC,,,,,,,,,,,,,,
,,,,,,,,,,,ADAMTS7,,,,,,,,,,,,,,
,,,,,,,,,,,CARF,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM61,,,,,,,,,,,,,,
,,,,,,,,,,,NOS1,,,,,,,,,,,,,,
,,,,,,,,,,,MORF4L1,,,,,,,,,,,,,,
,,,,,,,,,,,CREB3L2,,,,,,,,,,,,,,
,,,,,,,,,,,FPR1,,,,,,,,,,,,,,
,,,,,,,,,,,PANX1,,,,,,,,,,,,,,
,,,,,,,,,,,AKAP7,,,,,,,,,,,,,,
,,,,,,,,,,,GPR83,,,,,,,,,,,,,,
,,,,,,,,,,,MGLL,,,,,,,,,,,,,,
,,,,,,,,,,,POLR1F,,,,,,,,,,,,,,
,,,,,,,,,,,FMN2,,,,,,,,,,,,,,
,,,,,,,,,,,HCLS1,,,,,,,,,,,,,,
,,,,,,,,,,,CPA1,,,,,,,,,,,,,,
,,,,,,,,,,,VEGFA,,,,,,,,,,,,,,
,,,,,,,,,,,ITPKC,,,,,,,,,,,,,,
,,,,,,,,,,,NPC1L1,,,,,,,,,,,,,,
,,,,,,,,,,,PLA2G4C,,,,,,,,,,,,,,
,,,,,,,,,,,FBXO3,,,,,,,,,,,,,,
,,,,,,,,,,,SLC15A2,,,,,,,,,,,,,,
,,,,,,,,,,,DDX56,,,,,,,,,,,,,,
,,,,,,,,,,,CARD8,,,,,,,,,,,,,,
,,,,,,,,,,,BBS4,,,,,,,,,,,,,,
,,,,,,,,,,,MYLK,,,,,,,,,,,,,,
,,,,,,,,,,,C4B_2,,,,,,,,,,,,,,
,,,,,,,,,,,OR5B12,,,,,,,,,,,,,,
,,,,,,,,,,,OR51V1,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV3OR16-12,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV3OR16-13,,,,,,,,,,,,,,
,,,,,,,,,,,ZFAND6,,,,,,,,,,,,,,
,,,,,,,,,,,H2AX,,,,,,,,,,,,,,
,,,,,,,,,,,IFITM2,,,,,,,,,,,,,,
,,,,,,,,,,,TOPBP1,,,,,,,,,,,,,,
,,,,,,,,,,,LIG1,,,,,,,,,,,,,,
,,,,,,,,,,,MAP3K7,,,,,,,,,,,,,,
,,,,,,,,,,,ITGA4,,,,,,,,,,,,,,
,,,,,,,,,,,HDAC9,,,,,,,,,,,,,,
,,,,,,,,,,,MARCHF6,,,,,,,,,,,,,,
,,,,,,,,,,,IGKJ1,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV4-1,,,,,,,,,,,,,,
,,,,,,,,,,,OR5H15,,,,,,,,,,,,,,
,,,,,,,,,,,KCNMB2,,,,,,,,,,,,,,
,,,,,,,,,,,NOL3,,,,,,,,,,,,,,
,,,,,,,,,,,SLIT3,,,,,,,,,,,,,,
,,,,,,,,,,,TMBIM4,,,,,,,,,,,,,,
,,,,,,,,,,,B4GALT2,,,,,,,,,,,,,,
,,,,,,,,,,,SGK1,,,,,,,,,,,,,,
,,,,,,,,,,,FAAP24,,,,,,,,,,,,,,
,,,,,,,,,,,IL20,,,,,,,,,,,,,,
,,,,,,,,,,,OR7C1,,,,,,,,,,,,,,
,,,,,,,,,,,POU2AF1,,,,,,,,,,,,,,
,,,,,,,,,,,CPNE9,,,,,,,,,,,,,,
,,,,,,,,,,,OR2L2,,,,,,,,,,,,,,
,,,,,,,,,,,OR2L3,,,,,,,,,,,,,,
,,,,,,,,,,,CYBRD1,,,,,,,,,,,,,,
,,,,,,,,,,,OR2M4,,,,,,,,,,,,,,
,,,,,,,,,,,SELENOP,,,,,,,,,,,,,,
,,,,,,,,,,,SMARCA5,,,,,,,,,,,,,,
,,,,,,,,,,,TBXAS1,,,,,,,,,,,,,,
,,,,,,,,,,,ALB,,,,,,,,,,,,,,
,,,,,,,,,,,OR2T35,,,,,,,,,,,,,,
,,,,,,,,,,,OR10K2,,,,,,,,,,,,,,
,,,,,,,,,,,GJA1,,,,,,,,,,,,,,
,,,,,,,,,,,GPR37L1,,,,,,,,,,,,,,
,,,,,,,,,,,RASA4B,,,,,,,,,,,,,,
,,,,,,,,,,,SELENOK,,,,,,,,,,,,,,
,,,,,,,,,,,SCAP,,,,,,,,,,,,,,
,,,,,,,,,,,SELENOV,,,,,,,,,,,,,,
,,,,,,,,,,,MRGPRX1,,,,,,,,,,,,,,
,,,,,,,,,,,JAM3,,,,,,,,,,,,,,
,,,,,,,,,,,H2BC4,,,,,,,,,,,,,,
,,,,,,,,,,,WIPI2,,,,,,,,,,,,,,
,,,,,,,,,,,VN1R4,,,,,,,,,,,,,,
,,,,,,,,,,,NPAS1,,,,,,,,,,,,,,
,,,,,,,,,,,SHISA5,,,,,,,,,,,,,,
,,,,,,,,,,,VPS26B,,,,,,,,,,,,,,
,,,,,,,,,,,GAB1,,,,,,,,,,,,,,
,,,,,,,,,,,GNRHR,,,,,,,,,,,,,,
,,,,,,,,,,,BBC3,,,,,,,,,,,,,,
,,,,,,,,,,,ARG1,,,,,,,,,,,,,,
,,,,,,,,,,,MDM2,,,,,,,,,,,,,,
,,,,,,,,,,,OR52E5,,,,,,,,,,,,,,
,,,,,,,,,,,FTO,,,,,,,,,,,,,,
,,,,,,,,,,,ACVR1C,,,,,,,,,,,,,,
,,,,,,,,,,,ACVR1,,,,,,,,,,,,,,
,,,,,,,,,,,WWOX,,,,,,,,,,,,,,
,,,,,,,,,,,CIP2A,,,,,,,,,,,,,,
,,,,,,,,,,,LCE1D,,,,,,,,,,,,,,
,,,,,,,,,,,RELB,,,,,,,,,,,,,,
,,,,,,,,,,,PDGFRA,,,,,,,,,,,,,,
,,,,,,,,,,,HOXD13,,,,,,,,,,,,,,
,,,,,,,,,,,MYLK3,,,,,,,,,,,,,,
,,,,,,,,,,,LARS1,,,,,,,,,,,,,,
,,,,,,,,,,,AFF3,,,,,,,,,,,,,,
,,,,,,,,,,,OR6C1,,,,,,,,,,,,,,
,,,,,,,,,,,ACACB,,,,,,,,,,,,,,
,,,,,,,,,,,DNAJA2,,,,,,,,,,,,,,
,,,,,,,,,,,OR2L5,,,,,,,,,,,,,,
,,,,,,,,,,,SETD1A,,,,,,,,,,,,,,
,,,,,,,,,,,DNAJB2,,,,,,,,,,,,,,
,,,,,,,,,,,CLEC1B,,,,,,,,,,,,,,
,,,,,,,,,,,CNTN2,,,,,,,,,,,,,,
,,,,,,,,,,,MST1,,,,,,,,,,,,,,
,,,,,,,,,,,AKT2,,,,,,,,,,,,,,
,,,,,,,,,,,MAP3K4,,,,,,,,,,,,,,
,,,,,,,,,,,VEGFC,,,,,,,,,,,,,,
,,,,,,,,,,,NEIL3,,,,,,,,,,,,,,
,,,,,,,,,,,UBXN4,,,,,,,,,,,,,,
,,,,,,,,,,,IRS1,,,,,,,,,,,,,,
,,,,,,,,,,,RHBDD1,,,,,,,,,,,,,,
,,,,,,,,,,,PPBP,,,,,,,,,,,,,,
,,,,,,,,,,,TXK,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM72,,,,,,,,,,,,,,
,,,,,,,,,,,PCYOX1L,,,,,,,,,,,,,,
,,,,,,,,,,,MAGI2,,,,,,,,,,,,,,
,,,,,,,,,,,IL17B,,,,,,,,,,,,,,
,,,,,,,,,,,PRKN,,,,,,,,,,,,,,
,,,,,,,,,,,SETD2,,,,,,,,,,,,,,
,,,,,,,,,,,PACRG,,,,,,,,,,,,,,
,,,,,,,,,,,RNF145,,,,,,,,,,,,,,
,,,,,,,,,,,AGAP2,,,,,,,,,,,,,,
,,,,,,,,,,,ERO1A,,,,,,,,,,,,,,
,,,,,,,,,,,RAB10,,,,,,,,,,,,,,
,,,,,,,,,,,CD2AP,,,,,,,,,,,,,,
,,,,,,,,,,,DNMT1,,,,,,,,,,,,,,
,,,,,,,,,,,PRDM9,,,,,,,,,,,,,,
,,,,,,,,,,,GAREM2,,,,,,,,,,,,,,
,,,,,,,,,,,RAB35,,,,,,,,,,,,,,
,,,,,,,,,,,GCN1,,,,,,,,,,,,,,
,,,,,,,,,,,PLAC8,,,,,,,,,,,,,,
,,,,,,,,,,,OPN5,,,,,,,,,,,,,,
,,,,,,,,,,,PSMC6,,,,,,,,,,,,,,
,,,,,,,,,,,TERB1,,,,,,,,,,,,,,
,,,,,,,,,,,RPAP2,,,,,,,,,,,,,,
,,,,,,,,,,,REV3L,,,,,,,,,,,,,,
,,,,,,,,,,,ABCF3,,,,,,,,,,,,,,
,,,,,,,,,,,OR10X1,,,,,,,,,,,,,,
,,,,,,,,,,,OR6K3,,,,,,,,,,,,,,
,,,,,,,,,,,MNDA,,,,,,,,,,,,,,
,,,,,,,,,,,OR14A16,,,,,,,,,,,,,,
,,,,,,,,,,,OR11L1,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM58,,,,,,,,,,,,,,
,,,,,,,,,,,OR2W3,,,,,,,,,,,,,,
,,,,,,,,,,,OR2AJ1,,,,,,,,,,,,,,
,,,,,,,,,,,OR2L8,,,,,,,,,,,,,,
,,,,,,,,,,,OR6Y1,,,,,,,,,,,,,,
,,,,,,,,,,,OR2M5,,,,,,,,,,,,,,
,,,,,,,,,,,OR2M2,,,,,,,,,,,,,,
,,,,,,,,,,,MYOC,,,,,,,,,,,,,,
,,,,,,,,,,,OSMR,,,,,,,,,,,,,,
,,,,,,,,,,,RRAGD,,,,,,,,,,,,,,
,,,,,,,,,,,RICTOR,,,,,,,,,,,,,,
,,,,,,,,,,,PXN,,,,,,,,,,,,,,
,,,,,,,,,,,HSPB7,,,,,,,,,,,,,,
,,,,,,,,,,,SYNCRIP,,,,,,,,,,,,,,
,,,,,,,,,,,OR2T8,,,,,,,,,,,,,,
,,,,,,,,,,,POMC,,,,,,,,,,,,,,
,,,,,,,,,,,WNT5B,,,,,,,,,,,,,,
,,,,,,,,,,,OR6F1,,,,,,,,,,,,,,
,,,,,,,,,,,OR14K1,,,,,,,,,,,,,,
,,,,,,,,,,,OR51F1,,,,,,,,,,,,,,
,,,,,,,,,,,OR10K1,,,,,,,,,,,,,,
,,,,,,,,,,,OR2T12,,,,,,,,,,,,,,
,,,,,,,,,,,OR2T33,,,,,,,,,,,,,,
,,,,,,,,,,,OR11H12,,,,,,,,,,,,,,
,,,,,,,,,,,SRD5A1,,,,,,,,,,,,,,
,,,,,,,,,,,BAK1,,,,,,,,,,,,,,
,,,,,,,,,,,ITPR3,,,,,,,,,,,,,,
,,,,,,,,,,,CACNA1H,,,,,,,,,,,,,,
,,,,,,,,,,,COL6A3,,,,,,,,,,,,,,
,,,,,,,,,,,OR4F5,,,,,,,,,,,,,,
,,,,,,,,,,,PDE4D,,,,,,,,,,,,,,
,,,,,,,,,,,OR13G1,,,,,,,,,,,,,,
,,,,,,,,,,,OR1C1,,,,,,,,,,,,,,
,,,,,,,,,,,OR2M3,,,,,,,,,,,,,,
,,,,,,,,,,,OR6N1,,,,,,,,,,,,,,
,,,,,,,,,,,ZNF432,,,,,,,,,,,,,,
,,,,,,,,,,,OR10Z1,,,,,,,,,,,,,,
,,,,,,,,,,,USP2,,,,,,,,,,,,,,
,,,,,,,,,,,EEPD1,,,,,,,,,,,,,,
,,,,,,,,,,,DVL3,,,,,,,,,,,,,,
,,,,,,,,,,,FIGNL1,,,,,,,,,,,,,,
,,,,,,,,,,,CDC5L,,,,,,,,,,,,,,
,,,,,,,,,,,CERS2,,,,,,,,,,,,,,
,,,,,,,,,,,ZFP36L1,,,,,,,,,,,,,,
,,,,,,,,,,,CCND1,,,,,,,,,,,,,,
,,,,,,,,,,,CD69,,,,,,,,,,,,,,
,,,,,,,,,,,KLRF1,,,,,,,,,,,,,,
,,,,,,,,,,,FGF19,,,,,,,,,,,,,,
,,,,,,,,,,,MYNN,,,,,,,,,,,,,,
,,,,,,,,,,,FGF4,,,,,,,,,,,,,,
,,,,,,,,,,,CXCR5,,,,,,,,,,,,,,
,,,,,,,,,,,SCN2A,,,,,,,,,,,,,,
,,,,,,,,,,,MIR320A,,,,,,,,,,,,,,
,,,,,,,,,,,CLEC2A,,,,,,,,,,,,,,
,,,,,,,,,,,SLC26A5,,,,,,,,,,,,,,
,,,,,,,,,,,SYK,,,,,,,,,,,,,,
,,,,,,,,,,,IER5,,,,,,,,,,,,,,
,,,,,,,,,,,CYP7A1,,,,,,,,,,,,,,
,,,,,,,,,,,FH,,,,,,,,,,,,,,
,,,,,,,,,,,KMO,,,,,,,,,,,,,,
,,,,,,,,,,,TPSAB1,,,,,,,,,,,,,,
,,,,,,,,,,,BDKRB2,,,,,,,,,,,,,,
,,,,,,,,,,,OPN3,,,,,,,,,,,,,,
,,,,,,,,,,,BDKRB1,,,,,,,,,,,,,,
,,,,,,,,,,,TEX264,,,,,,,,,,,,,,
,,,,,,,,,,,ATAD3A,,,,,,,,,,,,,,
,,,,,,,,,,,EIF2AK3,,,,,,,,,,,,,,
,,,,,,,,,,,GRM2,,,,,,,,,,,,,,
,,,,,,,,,,,HEY2,,,,,,,,,,,,,,
,,,,,,,,,,,CITED2,,,,,,,,,,,,,,
,,,,,,,,,,,TSC22D2,,,,,,,,,,,,,,
,,,,,,,,,,,PARP8,,,,,,,,,,,,,,
,,,,,,,,,,,AGAP3,,,,,,,,,,,,,,
,,,,,,,,,,,NEUROD1,,,,,,,,,,,,,,
,,,,,,,,,,,EXO1,,,,,,,,,,,,,,
,,,,,,,,,,,HRH1,,,,,,,,,,,,,,
,,,,,,,,,,,MS4A1,,,,,,,,,,,,,,
,,,,,,,,,,,ATG7,,,,,,,,,,,,,,
,,,,,,,,,,,PPP1R15A,,,,,,,,,,,,,,
,,,,,,,,,,,PAXIP1,,,,,,,,,,,,,,
,,,,,,,,,,,BECN2,,,,,,,,,,,,,,
,,,,,,,,,,,MAP1LC3C,,,,,,,,,,,,,,
,,,,,,,,,,,OR4F3,,,,,,,,,,,,,,
,,,,,,,,,,,APC,,,,,,,,,,,,,,
,,,,,,,,,,,MCM7,,,,,,,,,,,,,,
,,,,,,,,,,,TNFAIP3,,,,,,,,,,,,,,
,,,,,,,,,,,STK33,,,,,,,,,,,,,,
,,,,,,,,,,,SGIP1,,,,,,,,,,,,,,
,,,,,,,,,,,RASAL1,,,,,,,,,,,,,,
,,,,,,,,,,,SLC6A3,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2-40,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-39,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-37,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-33,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2D-30,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2D-29,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2D-28,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2D-26,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV2D-24,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV6D-21,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV3D-20,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV6D-41,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-17,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-16,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV3D-15,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-13,,,,,,,,,,,,,,
,,,,,,,,,,,IL31RA,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-12,,,,,,,,,,,,,,
,,,,,,,,,,,LEP,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV3D-11,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-42,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-43,,,,,,,,,,,,,,
,,,,,,,,,,,IGKV1D-8,,,,,,,,,,,,,,
,,,,,,,,,,,COMP,,,,,,,,,,,,,,
,,,,,,,,,,,SESN1,,,,,,,,,,,,,,
,,,,,,,,,,,AGR2,,,,,,,,,,,,,,
,,,,,,,,,,,UPF1,,,,,,,,,,,,,,
,,,,,,,,,,,UBA7,,,,,,,,,,,,,,
,,,,,,,,,,,PSG3,,,,,,,,,,,,,,
,,,,,,,,,,,IL37,,,,,,,,,,,,,,
,,,,,,,,,,,TRAIP,,,,,,,,,,,,,,
,,,,,,,,,,,PAX6,,,,,,,,,,,,,,
,,,,,,,,,,,NCOA1,,,,,,,,,,,,,,
,,,,,,,,,,,SSTR5,,,,,,,,,,,,,,
,,,,,,,,,,,KCNH2,,,,,,,,,,,,,,
,,,,,,,,,,,CDO1,,,,,,,,,,,,,,
,,,,,,,,,,,OR1F1,,,,,,,,,,,,,,
,,,,,,,,,,,PMS2,,,,,,,,,,,,,,
,,,,,,,,,,,TNFSF18,,,,,,,,,,,,,,
,,,,,,,,,,,OR6P1,,,,,,,,,,,,,,
,,,,,,,,,,,OR6K2,,,,,,,,,,,,,,
,,,,,,,,,,,NPEPPS,,,,,,,,,,,,,,
,,,,,,,,,,,HSPG2,,,,,,,,,,,,,,
,,,,,,,,,,,RAB8A,,,,,,,,,,,,,,
,,,,,,,,,,,RAD51AP1,,,,,,,,,,,,,,
,,,,,,,,,,,WNT4,,,,,,,,,,,,,,
,,,,,,,,,,,AVPR1B,,,,,,,,,,,,,,
,,,,,,,,,,,PALB2,,,,,,,,,,,,,,
,,,,,,,,,,,CD86,,,,,,,,,,,,,,
,,,,,,,,,,,HDAC4,,,,,,,,,,,,,,
,,,,,,,,,,,CASR,,,,,,,,,,,,,,
,,,,,,,,,,,IKBKE,,,,,,,,,,,,,,
,,,,,,,,,,,ID2,,,,,,,,,,,,,,
,,,,,,,,,,,RPAIN,,,,,,,,,,,,,,
,,,,,,,,,,,FAM162A,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM23,,,,,,,,,,,,,,
,,,,,,,,,,,ZDHHC16,,,,,,,,,,,,,,
,,,,,,,,,,,TSC2,,,,,,,,,,,,,,
,,,,,,,,,,,KCNA1,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV1OR15-9,,,,,,,,,,,,,,
,,,,,,,,,,,KIDINS220,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV3OR15-7,,,,,,,,,,,,,,
,,,,,,,,,,,C1QBP,,,,,,,,,,,,,,
,,,,,,,,,,,CEBPA,,,,,,,,,,,,,,
,,,,,,,,,,,PARP9,,,,,,,,,,,,,,
,,,,,,,,,,,RHEB,,,,,,,,,,,,,,
,,,,,,,,,,,SHLD3,,,,,,,,,,,,,,
,,,,,,,,,,,DERL2,,,,,,,,,,,,,,
,,,,,,,,,,,DELE1,,,,,,,,,,,,,,
,,,,,,,,,,,PRKAG2,,,,,,,,,,,,,,
,,,,,,,,,,,ATF1,,,,,,,,,,,,,,
,,,,,,,,,,,DTX3L,,,,,,,,,,,,,,
,,,,,,,,,,,AICDA,,,,,,,,,,,,,,
,,,,,,,,,,,DCBLD2,,,,,,,,,,,,,,
,,,,,,,,,,,AKR1C3,,,,,,,,,,,,,,
,,,,,,,,,,,STMP1,,,,,,,,,,,,,,
,,,,,,,,,,,ST3GAL6,,,,,,,,,,,,,,
,,,,,,,,,,,SPRY4,,,,,,,,,,,,,,
,,,,,,,,,,,AKR1C4,,,,,,,,,,,,,,
,,,,,,,,,,,FGF1,,,,,,,,,,,,,,
,,,,,,,,,,,C3AR1,,,,,,,,,,,,,,
,,,,,,,,,,,SOST,,,,,,,,,,,,,,
,,,,,,,,,,,DUSP3,,,,,,,,,,,,,,
,,,,,,,,,,,ATG16L1,,,,,,,,,,,,,,
,,,,,,,,,,,UCN3,,,,,,,,,,,,,,
,,,,,,,,,,,HNRNPA0,,,,,,,,,,,,,,
,,,,,,,,,,,NUDT2,,,,,,,,,,,,,,
,,,,,,,,,,,BMF,,,,,,,,,,,,,,
,,,,,,,,,,,CLEC4A,,,,,,,,,,,,,,
,,,,,,,,,,,TRPM4,,,,,,,,,,,,,,
,,,,,,,,,,,C15orf48,,,,,,,,,,,,,,
,,,,,,,,,,,UBE2U,,,,,,,,,,,,,,
,,,,,,,,,,,EPHX2,,,,,,,,,,,,,,
,,,,,,,,,,,IRAK4,,,,,,,,,,,,,,
,,,,,,,,,,,ATP4A,,,,,,,,,,,,,,
,,,,,,,,,,,CRNN,,,,,,,,,,,,,,
,,,,,,,,,,,MICU3,,,,,,,,,,,,,,
,,,,,,,,,,,ADPRS,,,,,,,,,,,,,,
,,,,,,,,,,,CCR5,,,,,,,,,,,,,,
,,,,,,,,,,,SETMAR,,,,,,,,,,,,,,
,,,,,,,,,,,CNOT7,,,,,,,,,,,,,,
,,,,,,,,,,,KCNMB3,,,,,,,,,,,,,,
,,,,,,,,,,,GNA12,,,,,,,,,,,,,,
,,,,,,,,,,,CEACAM20,,,,,,,,,,,,,,
,,,,,,,,,,,EPHB6,,,,,,,,,,,,,,
,,,,,,,,,,,PVR,,,,,,,,,,,,,,
,,,,,,,,,,,NTHL1,,,,,,,,,,,,,,
,,,,,,,,,,,MEIOB,,,,,,,,,,,,,,
,,,,,,,,,,,BCL3,,,,,,,,,,,,,,
,,,,,,,,,,,PRPF8,,,,,,,,,,,,,,
,,,,,,,,,,,S100A16,,,,,,,,,,,,,,
,,,,,,,,,,,SELENOS,,,,,,,,,,,,,,
,,,,,,,,,,,S100A14,,,,,,,,,,,,,,
